Date,TRMK,PLZL,SBER,ROSN,TATN,TTLK,UTAR,KMAZ,LSRG,MTSS,GMKN,DVEC,IRAO,GLTR,IRKT,MRKC,AFKS,LKOH,RTKM,MAGN,GAZP,NVTK,SNGS,TRNFP,AFLT,VTBR,CHMF,PIKK,NMTP,MGNT
2008-05-27,192.14,1488.1,83.35,272.75,182.1,0.247,16.0,137.6,1980.0,298.7,65.94,1.697,0.019,2.0,21.9,1.066,32.8,2507.9,270.06,28.795,353.97,199.4,27.675,338.5,94.83,476.0,589.2,667.0,5.04,1245.0
2008-05-28,190.1,1488.0,84.79,274.5,184.0,0.252,16.04,144.1,1915.0,293.75,66.77,1.71,0.019,1.95,21.88,1.066,34.5,2502.0,269.87,29.76,355.37,201.0,27.76,350.5,95.19,484.5,615.2,665.0,4.995,1230.5
2008-05-29,192.03,1481.0,85.05,282.4,187.2,0.249,16.2,142.2,1900.0,300.74,69.05,1.7,0.019,2.05,21.87,1.066,34.495,2642.0,268.65,30.655,361.0,204.5,28.159,349.8,95.5,484.5,623.3,684.0,5.085,1209.0
2008-05-30,195.47,1490.0,85.2,286.78,189.4,0.249,16.1,142.3,1900.0,303.25,69.86,1.698,0.019,1.98,21.96,1.066,35.8,2659.9,271.9,30.834,360.09,211.0,29.063,360.0,95.59,486.5,617.6,680.0,5.102,1219.0
2008-06-02,192.05,1652.0,84.6,289.06,186.2,0.249,16.24,141.0,1932.0,300.34,69.74,1.675,0.019,1.98,22.01,1.066,34.9,2615.8,271.54,30.52,356.0,210.5,28.691,362.5,96.54,479.5,613.6,666.0,5.265,1199.5
2008-06-03,190.02,1615.0,83.89,283.75,186.9,0.248,16.2,139.0,1932.0,301.77,68.24,1.664,0.019,1.97,22.04,1.066,34.9,2600.0,269.88,30.221,354.12,206.3,28.767,359.9,94.73,474.5,596.0,710.0,5.25,1186.5
2008-06-04,186.54,1551.3,82.5,273.65,179.5,0.245,16.2,139.5,1790.0,297.01,66.32,1.662,0.019,1.99,21.98,1.066,33.8,2461.0,270.01,29.875,342.5,201.0,27.564,360.0,93.24,463.5,590.8,711.0,5.103,1166.0
2008-06-05,189.38,1505.0,82.2,273.75,182.8,0.237,16.2,138.4,1770.0,299.0,66.69,1.661,0.019,1.91,21.95,1.066,34.4,2451.9,268.4,30.135,340.77,204.0,27.785,359.5,93.11,461.0,587.0,689.0,5.155,1180.0
2008-06-06,188.84,1505.0,81.0,282.2,187.5,0.233,16.1,138.8,1850.0,297.8,66.14,1.669,0.019,1.97,21.98,1.066,35.2,2488.0,277.74,30.285,345.3,205.1,28.23,357.0,93.02,446.0,582.4,670.5,5.07,1170.0
2008-06-09,186.38,1470.0,79.18,278.5,184.4,0.255,16.0,142.0,1745.0,300.3,65.28,1.66,0.019,1.97,21.95,1.066,36.5,2440.0,283.98,30.456,339.1,200.8,27.72,350.1,92.96,435.0,578.4,667.7,4.99,1171.0
2008-06-10,182.8,1482.8,78.86,276.25,184.0,0.265,15.89,139.0,1699.0,295.2,64.5,1.65,0.019,1.95,22.0,1.066,36.029,2450.0,278.55,30.388,334.7,197.5,27.44,347.0,92.72,423.5,573.3,667.0,4.99,1164.1
2008-06-11,184.26,1490.0,78.5,278.46,184.9,0.297,15.89,139.5,1700.0,295.45,63.78,1.631,0.019,1.99,22.08,1.066,36.1,2507.0,276.0,30.79,343.0,200.0,27.755,339.0,92.05,424.0,576.4,670.0,4.99,1162.5
2008-06-12,184.26,1490.0,78.5,278.46,184.9,0.297,15.89,139.5,1700.0,295.45,63.78,1.631,0.019,1.99,22.08,1.066,36.1,2507.0,276.0,30.79,343.0,200.0,27.755,339.0,92.05,424.0,576.4,670.0,4.99,1162.5
2008-06-13,184.26,1490.0,78.5,278.46,184.9,0.297,15.89,139.5,1700.0,295.45,63.78,1.631,0.019,1.99,22.08,1.066,36.1,2507.0,276.0,30.79,343.0,200.0,27.755,339.0,92.05,424.0,576.4,670.0,4.99,1162.5
2008-06-16,183.37,1505.6,78.89,279.45,182.8,0.283,15.85,139.7,1700.0,298.55,64.22,1.645,0.019,1.99,22.44,1.066,36.188,2488.2,278.0,30.785,346.0,204.4,27.76,337.0,91.79,427.0,577.8,663.0,5.01,1142.5
2008-06-17,184.07,1495.0,81.05,282.92,184.0,0.284,15.78,138.8,1736.0,301.3,64.66,1.67,0.019,1.88,22.34,1.066,36.4,2492.0,276.49,30.944,351.1,211.3,27.848,339.9,92.06,437.0,582.6,670.0,5.0,1154.0
2008-06-18,185.02,1494.0,80.65,282.64,183.0,0.278,15.75,139.5,1700.0,299.74,64.34,1.675,0.019,1.92,22.22,1.066,36.023,2479.0,273.11,31.45,351.3,209.2,27.805,335.5,92.96,429.0,602.6,670.0,4.969,1149.5
2008-06-19,187.68,1481.0,80.22,280.81,184.5,0.27,15.8,139.1,1699.0,294.94,64.36,1.714,0.019,1.92,22.21,1.066,35.57,2447.0,271.2,32.485,350.65,209.3,28.025,338.0,92.54,432.0,619.4,674.0,4.875,1231.0
2008-06-20,186.36,1430.0,79.0,275.64,181.8,0.264,15.75,138.6,1730.0,296.55,63.7,1.739,0.019,1.96,22.21,1.066,35.055,2419.4,271.29,32.47,346.51,208.7,27.527,335.5,92.44,425.5,618.4,663.0,4.932,1181.0
2008-06-23,191.62,1398.0,78.09,269.24,183.0,0.264,15.67,138.0,1750.0,293.43,62.05,1.719,0.019,1.96,22.03,1.066,34.007,2353.0,266.89,32.505,344.07,203.9,27.035,329.5,92.08,426.5,612.3,656.0,4.845,1192.0
2008-06-24,192.66,1335.9,76.41,264.18,176.8,0.255,15.53,135.0,1720.0,286.23,60.35,1.6800000000000002,0.019,2.18,21.9,1.066,33.607,2311.2,266.0,32.07,338.2,200.0,26.326,325.0,91.14,416.0,595.8,650.0,4.9,1170.0
2008-06-25,215.06,1304.9,78.0,263.5,177.7,0.256,15.35,134.0,1700.0,283.24,59.76,1.66,0.019,1.91,21.89,1.066,33.5,2285.0,276.23,32.296,340.55,199.0,26.404,326.0,87.57,422.0,604.5,641.0,4.827,1167.0
2008-06-26,201.92,1374.0,77.47,264.05,177.9,0.257,15.0,132.0,1710.0,284.0,59.46,1.657,0.019,1.97,22.0,1.066,34.2,2278.0,276.29,32.54,336.9,198.1,26.093,327.1,85.45,415.0,611.1,635.0,4.731,1140.0
2008-06-27,209.95,1351.8,75.99,272.66,178.0,0.256,14.8,126.8,1650.0,281.26,60.41,1.649,0.019,2.05,21.83,1.066,35.099,2310.0,279.25,32.061,340.98,201.3,26.185,321.0,80.18,412.0,616.6,625.0,4.73,1121.3
2008-06-30,203.18,1344.3,74.29,273.0,176.2,0.252,14.25,129.5,1635.0,273.45,59.09,1.629,0.019,2.05,21.8,1.066,34.349,2323.0,284.3,31.687,341.0,200.5,25.904,318.6,78.11,406.5,608.7,621.0,5.5120000000000005,1109.5
2008-07-01,200.54,1315.0,71.48,263.25,167.2,0.243,14.0,130.0,1636.0,272.11,56.86,1.569,0.019,1.93,21.18,1.066,32.211,2240.5,279.5,30.585,327.01,200.8,24.672,314.0,75.18,396.0,590.2,608.0,4.73,1103.0
2008-07-02,203.82,1344.0,72.7,264.45,164.2,0.246,14.04,129.8,1550.0,278.4,57.44,1.5699999999999998,0.019,1.88,21.22,1.066,32.2,2278.0,282.4,31.262,323.81,207.8,24.734,309.6,76.04,405.5,577.4,610.0,4.7,1140.0
2008-07-03,194.24,1303.0,72.6,265.05,163.7,0.246,14.1,129.0,1540.1,275.07,57.2,1.558,0.019,1.85,20.95,1.066,31.01,2275.0,282.75,30.64,322.15,199.6,24.745,311.0,76.89,412.0,545.8,609.6,4.655,1135.5
2008-07-04,195.03,1265.1,72.32,255.6,161.2,0.24,14.05,127.9,1550.0,273.89,57.32,1.533,0.019,1.83,20.5,1.066,29.998,2223.0,282.19,30.15,318.7,193.0,24.405,304.3,74.94,407.5,536.0,600.0,4.58,1139.5
2008-07-07,202.01,1261.2,73.47,255.69,161.1,0.243,13.99,128.8,1650.0,277.34,57.58,1.55,0.019,1.83,20.5,1.066,30.67,2230.0,284.88,30.25,318.7,198.8,24.681,303.0,75.93,417.5,541.3,605.0,4.556,1154.5
2008-07-08,197.93,1254.0,74.28,253.0,162.9,0.244,13.8,128.0,1600.0,274.95,56.28,1.493,0.019,1.6800000000000002,19.7,1.066,30.172,2181.0,283.53,30.38,316.09,199.5,24.313,290.5,75.81,415.5,541.2,590.0,4.455,1139.0
2008-07-09,200.7,1250.9,75.3,248.85,164.2,0.245,13.95,127.0,1600.0,280.35,54.5,1.45,0.019,1.43,20.02,1.066,30.6,2141.6,281.6,30.505,312.4,201.0,24.105,288.5,76.8,416.5,539.4,600.0,4.51,1129.5
2008-07-10,197.98,1234.0,75.1,251.7,164.3,0.24,13.9,123.1,1600.0,280.01,54.2,1.459,0.019,1.33,19.8,1.066,30.31,2179.9,283.73,30.355,311.74,203.0,24.311,282.0,74.94,416.0,539.1,590.0,4.487,1120.6
2008-07-11,192.07,1216.8,72.77,249.72,163.3,0.235,13.85,124.3,1490.0,272.75,51.82,1.435,0.019,1.47,18.98,1.066,29.8,2155.2,280.57,29.59,305.1,199.0,23.701,278.5,74.02,404.0,517.4,586.0,4.392,1114.0
2008-07-14,192.93,1232.0,74.64,262.04,167.0,0.238,13.85,125.3,1490.0,275.08,51.96,1.466,0.019,1.47,19.0,1.066,30.2,2253.0,281.0,29.945,313.69,205.5,24.68,273.7,73.23,411.0,518.8,580.0,4.43,1113.1
2008-07-15,188.99,1246.6,72.22,256.35,165.2,0.232,13.74,127.0,1490.0,270.0,50.03,1.384,0.019,1.55,18.99,1.066,29.7,2223.0,276.5,29.455,305.0,200.5,24.054,274.4,72.52,398.0,503.1,555.6,4.39,1110.5
2008-07-16,193.38,1305.1,72.78,259.86,161.4,0.235,13.73,125.0,1480.0,271.7,53.03,1.355,0.019,1.5,18.5,1.066,29.9,2230.0,279.78,28.91,306.02,202.0,23.96,274.5,73.44,407.5,501.5,540.0,4.307,1112.5
2008-07-17,195.95,1338.0,77.35,270.29,164.8,0.236,13.74,127.0,1600.0,278.9,54.71,1.345,0.019,1.46,18.47,1.066,30.87,2282.2,281.49,29.335,311.65,204.9,24.631,272.0,73.94,432.0,510.8,560.0,4.335,1111.5
2008-07-18,189.47,1294.0,75.35,252.27,159.3,0.234,13.8,124.0,1500.0,271.75,52.38,1.328,0.0175,1.5,18.53,1.066,29.8,2170.0,278.02,28.63,296.5,198.0,23.245,277.5,74.52,428.5,483.6,575.0,4.285,1111.0
2008-07-21,192.2,1300.0,77.0,250.93,162.0,0.236,13.5,125.0,1400.0,273.6,53.02,1.3,0.0214,1.5,17.93,1.066,29.799,2177.0,279.5,29.145,295.5,199.4,23.204,304.1,73.8,435.0,475.4,570.0,4.308,1124.5
2008-07-22,186.16,1237.5,74.35,250.46,158.3,0.234,13.75,126.0,1366.7,275.1,51.05,1.256,0.0209,1.48,17.99,1.066,30.0,2153.0,277.0,28.185,293.01,198.0,22.779,320.2,72.42,429.0,471.8,570.0,4.256,1122.5
2008-07-23,186.19,1221.5,75.9,250.65,156.2,0.233,14.15,131.5,1390.0,272.3,50.94,1.273,0.0217,1.47,17.47,1.066,30.049,2145.0,275.73,28.205,289.02,194.8,22.635,316.8,73.34,432.0,470.6,546.8,4.247,1115.0
2008-07-24,189.52,1227.0,75.71,240.1,148.8,0.23,14.3,132.1,1370.0,267.3,50.46,1.226,0.0268,1.53,17.02,1.066,29.652,2078.0,282.66,28.138,280.03,189.0,22.178,321.8,72.94,436.5,454.0,575.0,4.247,1102.0
2008-07-25,182.08,1156.1,70.25,228.14,144.0,0.23,14.15,145.0,1370.0,261.8,47.48,1.172,0.0315,1.48,15.61,1.066,27.899,1946.0,277.2,25.285,269.31,179.4,20.81,319.5,71.72,416.5,410.0,550.0,3.92,1055.5
2008-07-28,174.12,1048.0,69.64,231.95,137.3,0.218,14.3,141.0,1359.0,259.82,43.24,1.188,0.0542,1.48,15.17,1.066,27.2,1877.0,278.0,24.91,271.02,179.2,20.06,309.8,68.26,410.0,401.8,566.0,4.012,1050.5
2008-07-29,172.0,1007.5,66.3,237.5,138.2,0.215,14.19,129.4,1449.0,255.0,45.52,1.143,0.0763,1.39,15.8,1.066,27.7,1812.0,278.98,24.045,273.0,175.5,19.89,295.5,67.89,404.5,397.4,535.9,4.005,1080.5
2008-07-30,183.38,1020.0,70.15,243.75,141.4,0.218,14.49,128.0,1446.0,267.55,48.93,1.195,0.0645,1.37,16.3,1.066,28.15,1914.0,282.99,25.47,279.1,179.4,20.95,299.3,72.35,419.5,430.4,552.0,4.557,1080.5
2008-07-31,185.07,985.1,69.09,247.95,140.1,0.216,14.47,127.0,1539.0,264.15,49.38,1.198,0.0566,1.36,15.42,1.066,27.21,1922.0,281.89,25.12,277.89,178.7,20.775,294.5,71.87,402.5,440.6,540.0,4.205,1061.5
2008-08-01,186.97,970.0,67.66,239.8,138.5,0.216,14.6,126.2,1539.0,263.26,52.13,1.165,0.065,1.35,15.94,1.066,27.0,1946.0,283.0,25.7,273.22,180.6,20.445,292.5,71.46,401.0,452.2,540.0,4.135,1063.0
2008-08-04,193.88,966.9,63.77,231.36,137.4,0.215,14.87,123.0,1539.0,256.35,50.78,1.132,0.083,1.35,15.51,1.066,26.569,1927.2,282.0,24.815,263.4,174.4,20.227,281.5,70.27,394.0,428.5,534.0,4.069,1061.0
2008-08-05,181.16,975.0,62.17,216.26,128.6,0.213,15.4,115.0,1539.0,259.8,48.73,1.1,0.0765,1.32,15.0,1.066,25.999,1852.7,282.19,23.045,250.3,170.3,19.382,271.7,71.48,389.5,406.4,535.0,4.003,1035.0
2008-08-06,184.97,962.0,63.4,222.08,130.0,0.216,15.2,119.4,1640.0,262.29,47.03,1.061,0.0837,1.36,14.39,1.066,26.599,1911.8,277.83,23.14,250.0,172.0,19.73,263.4,73.29,399.5,409.0,550.0,4.007,1044.5
2008-08-07,184.57,968.0,64.0,222.96,136.7,0.218,14.83,121.9,1640.0,277.43,47.52,1.113,0.0842,1.24,15.0,1.066,27.6,1944.7,281.34,23.405,256.85,175.0,19.84,267.5,73.43,402.5,424.8,540.0,3.984,1028.5
2008-08-08,189.02,897.0,59.75,205.75,131.4,0.211,14.8,122.0,1640.0,262.0,45.44,1.087,0.0645,1.19,14.17,1.066,26.4,1837.0,277.0,22.375,243.4,169.4,18.495,246.5,71.56,378.0,413.3,512.0,3.921,971.0
2008-08-11,192.39,922.0,65.8,212.95,135.6,0.209,15.2,117.8,1211.0,261.81,44.76,1.03,0.0655,1.19,14.0,1.066,27.0,1923.0,279.8,22.648,261.68,168.4,18.69,248.0,71.75,395.5,429.4,518.1,3.81,950.0
2008-08-12,197.97,925.0,67.33,216.5,139.3,0.214,15.3,119.0,1477.6,272.99,44.86,1.069,0.0527,1.08,14.38,1.066,27.274,1960.0,277.72,22.81,269.0,177.0,19.32,268.5,72.74,397.5,448.6,555.5,3.725,1007.5
2008-08-13,196.85,916.3,64.7,210.35,137.5,0.206,15.18,119.5,1330.0,269.95,46.02,1.075,0.041,1.15,13.78,1.066,27.1,1913.8,278.49,22.905,263.21,177.9,18.899,271.2,72.18,387.0,446.8,579.9,3.726,1048.5
2008-08-14,199.3,926.4,64.0,213.56,138.2,0.208,15.5,120.5,1450.0,279.14,49.24,1.085,0.047,1.1,14.0,1.066,27.648,1927.0,275.01,23.43,263.84,178.4,19.75,277.7,72.47,389.5,464.6,565.0,3.831,1046.4
2008-08-15,199.59,930.0,65.63,216.92,143.0,0.202,14.93,122.0,1499.0,276.7,49.74,1.09,0.0435,1.29,14.24,1.066,27.986,1902.1,279.0,23.875,267.15,179.0,20.075,265.4,74.9,394.0,461.4,550.0,3.887,1081.8
2008-08-18,195.0,919.0,65.5,216.28,145.7,0.207,14.5,119.8,1499.0,286.47,48.88,1.065,0.0493,1.29,14.25,1.066,28.9,1875.8,280.71,23.62,261.98,179.5,20.005,260.4,74.99,392.5,453.5,550.0,3.842,1052.0
2008-08-19,183.56,880.0,62.39,201.85,134.0,0.199,13.98,116.0,1600.0,268.6,46.35,1.0,0.0537,1.44,13.72,1.0,27.5,1740.0,278.11,22.985,243.88,170.0,18.293,247.5,73.52,369.5,426.3,516.0,3.748,1018.0
2008-08-20,189.36,883.5,62.44,202.78,133.0,0.201,14.0,115.0,1495.0,273.74,48.12,1.019,0.05,1.44,13.98,1.0,27.801,1801.0,281.0,23.779,246.25,178.0,18.436,250.2,74.36,373.0,444.6,493.0,3.735,1030.5
2008-08-21,179.91,870.0,62.63,200.43,135.3,0.2,13.75,106.4,1550.0,265.1,49.96,1.0,0.0464,1.41,13.7,0.999,27.254,1829.0,281.77,24.677,250.21,176.7,18.68,252.0,73.06,365.5,440.8,496.0,3.686,1021.6
2008-08-22,176.06,865.0,62.92,199.1,135.1,0.196,13.45,108.0,1300.0,263.9,48.62,0.98,0.0401,1.44,13.33,0.98,26.85,1802.0,278.01,24.24,240.49,174.8,18.402,247.8,72.46,367.0,430.1,439.0,3.635,1020.0
2008-08-25,172.05,812.5,59.8,190.4,126.9,0.199,13.47,105.0,1300.0,251.9,49.4,0.929,0.0365,1.44,12.64,0.953,25.5,1714.1,280.0,23.225,231.39,171.5,17.29,231.0,71.95,338.0,415.4,450.0,3.556,1000.5
2008-08-26,163.14,787.3,55.71,191.13,125.8,0.18,13.33,92.0,1300.0,241.4,48.43,0.88,0.0326,1.31,12.08,0.94,27.489,1702.2,277.78,21.679,232.49,171.0,16.87,218.3,69.41,333.0,407.0,470.0,3.605,996.0
2008-08-27,157.82,775.0,56.22,194.19,122.3,0.19,13.22,89.7,1300.0,242.45,48.31,0.818,0.0357,1.42,12.22,0.93,26.5,1759.0,281.06,21.927,233.21,173.8,16.897,230.5,67.73,329.5,404.0,465.5,3.5540000000000003,981.5
2008-08-28,167.0,788.0,59.64,206.5,127.5,0.195,13.1,88.0,1300.0,260.9,49.48,0.818,0.0371,1.45,12.48,0.967,26.3,1887.0,284.0,22.81,243.99,177.5,17.795,236.5,68.18,346.5,410.0,457.9,3.403,982.5
2008-08-29,161.96,782.0,57.4,209.3,129.0,0.194,13.23,90.0,1150.0,256.85,48.15,0.801,0.038,1.54,12.1,0.972,25.25,1832.3,282.39,23.985,242.34,176.0,17.57,252.5,68.72,338.0,418.6,445.0,3.43,983.5
2008-09-01,164.24,793.0,58.3,218.65,128.4,0.195,12.88,91.0,1150.0,256.92,48.67,0.817,0.0377,1.54,12.99,0.96,25.817,1845.9,281.0,24.155,245.59,178.6,18.005,261.9,69.9,342.5,424.0,469.0,3.218,985.0
2008-09-02,161.15,790.5,61.1,215.7,126.1,0.196,12.8,91.0,1300.0,263.05,46.55,0.866,0.0394,1.52,12.95,0.965,26.13,1792.0,281.21,24.48,246.5,182.0,18.42,253.6,71.01,354.0,428.2,479.5,3.225,987.5
2008-09-03,156.04,819.0,59.29,208.09,123.2,0.193,12.56,87.0,1300.0,259.55,44.88,0.82,0.0388,1.48,13.08,0.975,25.774,1731.0,279.5,23.085,235.99,174.7,17.757,247.5,71.55,342.5,408.3,450.0,3.222,991.5
2008-09-04,151.77,775.0,56.25,199.12,117.8,0.189,12.24,86.6,1400.0,257.65,42.29,0.789,0.0343,1.55,12.38,0.965,25.296,1708.5,278.97,22.6,229.5,174.0,17.06,238.0,69.64,320.0,401.0,443.0,3.164,976.0
2008-09-05,150.05,725.0,54.4,199.89,114.0,0.188,11.46,78.8,1400.0,244.04,38.52,0.798,0.0343,1.5,12.0,0.985,23.809,1700.0,280.01,20.482,220.9,167.0,16.035,216.0,69.73,298.0,382.8,460.0,3.19,891.0
2008-09-08,157.93,750.0,57.08,210.42,117.7,0.177,11.89,83.5,1398.0,258.0,37.47,0.8,0.033,1.5,12.55,0.95,23.656,1758.0,283.0,21.225,225.4,172.8,16.768,221.9,68.56,316.5,388.4,470.0,3.105,889.0
2008-09-09,146.53,655.2,52.0,187.9,104.0,0.177,11.5,76.8,1400.0,240.84,31.82,0.729,0.0322,1.4,12.25,0.91,22.0,1606.9,278.17,20.146,207.59,158.8,15.48,206.4,64.24,283.0,362.3,450.0,2.99,853.0
2008-09-10,140.82,612.0,49.0,190.01,104.0,0.172,9.89,74.0,1120.0,224.65,31.3,0.64,0.0231,1.26,12.22,0.875,19.8,1520.0,274.95,18.524,205.08,155.0,14.406,198.5,59.93,269.5,325.4,417.0,2.964,818.0
2008-09-11,142.55,580.0,44.89,181.05,102.0,0.159,10.46,71.4,1395.0,224.71,30.59,0.629,0.0243,1.05,12.12,0.866,19.01,1521.0,277.1,18.83,196.1,151.0,13.905,168.3,61.38,247.5,333.2,450.0,2.895,805.5
2008-09-12,146.93,588.4,47.6,185.42,106.9,0.171,10.75,71.9,1200.0,237.7,32.46,0.599,0.022,1.15,12.22,0.9,19.95,1691.0,276.51,19.874,210.0,153.8,14.63,172.3,65.24,255.0,368.6,402.0,3.504,825.5
2008-09-15,140.99,551.0,45.99,171.15,96.4,0.17,9.99,65.0,1320.0,234.35,34.3,0.54,0.021,1.15,12.1,0.87,18.695,1567.0,268.8,18.985,196.06,130.5,13.116,156.2,61.48,229.0,349.7,320.0,3.545,825.0
2008-09-16,120.05,390.0,36.0,133.81,83.0,0.11,7.9,42.1,1320.0,193.59,34.3,0.385,0.02,1.06,9.92,0.601,15.1,1366.0,225.0,17.395,160.99,110.0,10.7,124.6,52.07,162.0,325.2,310.3,2.5460000000000003,760.2
2008-09-17,105.06,357.0,32.55,128.65,72.0,0.095,8.96,49.0,1320.0,180.6,30.71,0.349,0.0174,1.06,7.53,0.799,14.5,1412.0,225.0,17.424,167.0,100.0,10.447,101.5,56.94,136.5,321.1,312.0,2.502,750.9
2008-09-18,105.06,357.0,32.55,128.65,72.0,0.095,8.96,49.0,1320.0,180.6,30.71,0.349,0.0174,1.06,7.53,0.799,14.5,1412.0,225.0,17.424,167.0,100.0,10.447,101.5,56.94,136.5,321.1,312.0,2.502,750.9
2008-09-19,138.0,465.0,43.99,187.35,100.0,0.155,10.0,65.5,1015.3,222.6,32.8,0.486,0.0181,1.06,9.48,0.749,17.0,1794.0,200.0,18.195,215.0,134.9,15.039,136.0,67.32,217.5,362.5,321.0,3.446,775.4
2008-09-22,151.84,466.0,43.3,193.2,108.0,0.16,9.05,65.0,1118.9,225.9,34.82,0.448,0.0262,1.06,10.96,0.748,16.94,1719.0,200.0,18.787,208.0,141.0,15.14,163.2,70.04,250.0,370.2,315.0,2.95,810.5
2008-09-23,149.92,505.0,42.8,195.55,99.7,0.158,9.0,63.0,1118.9,219.65,33.08,0.47,0.0295,1.06,9.52,0.72,16.2,1649.0,189.9,18.96,202.97,138.0,14.207,155.1,65.02,252.0,350.6,279.0,2.795,817.5
2008-09-24,148.48,524.4,45.8,199.7,103.7,0.16,8.9,61.6,1118.9,226.95,33.98,0.501,0.0304,1.03,9.49,0.642,18.0,1656.0,200.5,17.96,214.5,138.9,14.32,149.5,67.28,267.5,338.8,292.0,2.551,849.6
2008-09-25,149.93,570.0,46.35,191.79,102.9,0.15,8.4,60.1,1118.9,227.56,35.45,0.493,0.03,1.04,9.09,0.6,16.96,1600.0,195.98,17.095,210.0,140.0,13.91,152.4,67.92,267.5,327.6,223.5,2.605,835.5
2008-09-26,146.04,679.2,43.78,189.41,104.5,0.162,8.01,59.0,1118.9,229.2,37.06,0.484,0.0312,1.07,8.0,0.625,17.45,1563.1,193.5,16.237,206.12,132.0,13.845,163.0,67.12,265.0,324.3,197.0,2.497,835.5
2008-09-29,144.44,823.0,40.2,176.87,98.0,0.125,7.33,56.0,1118.9,221.0,35.18,0.408,0.0282,1.07,8.04,0.625,17.05,1509.1,182.51,15.66,193.0,120.0,13.375,175.5,64.05,247.5,288.8,170.0,2.455,836.0
2008-09-30,148.99,775.0,43.69,170.9,90.5,0.139,7.3,58.9,1118.9,223.41,34.84,0.417,0.028,1.09,7.47,0.595,16.6,1520.0,183.0,14.38,198.0,117.0,13.45,168.9,63.16,252.5,273.0,139.5,2.4,858.0
2008-10-01,145.95,675.0,42.07,166.25,88.5,0.13,7.43,59.7,1118.9,234.0,35.44,0.469,0.03,1.18,7.88,0.59,16.908,1500.5,188.99,14.76,198.0,113.8,13.95,168.9,63.46,251.5,272.6,142.8,2.599,870.0
2008-10-02,131.09,572.0,41.45,154.3,83.0,0.117,7.2,54.3,1118.9,225.13,33.44,0.438,0.0307,1.07,8.0,0.579,17.59,1454.0,204.48,13.755,191.09,107.0,13.415,161.5,63.32,239.5,253.2,130.1,2.455,829.8
2008-10-03,127.98,559.0,42.1,143.5,78.0,0.114,7.0,52.0,1118.9,214.35,27.62,0.419,0.0272,1.08,7.99,0.575,16.4,1371.0,190.0,12.555,180.0,101.2,13.098,152.9,63.06,228.5,239.6,130.1,2.402,770.1
2008-10-06,105.99,530.0,35.5,109.28,65.4,0.09,6.0,51.0,1118.9,176.56,18.85,0.371,0.0269,1.08,7.47,0.54,11.999,1100.0,175.0,10.452,143.94,92.0,10.535,126.6,57.03,172.5,184.5,106.2,2.15,740.0
2008-10-07,102.02,474.0,36.5,107.84,63.2,0.094,6.0,62.1,839.2,181.0,17.49,0.35,0.023,1.07,6.24,0.587,11.7,1111.0,177.0,9.645,139.75,95.0,10.315,124.0,64.82,180.0,172.6,128.0,2.44,771.5
2008-10-08,94.96,426.0,30.0,91.42,57.9,0.09,6.0,58.1,839.2,155.5,15.14,0.288,0.0193,1.03,6.24,0.589,9.0,940.0,173.66,8.495,116.9,80.1,8.72,99.0,63.68,156.0,143.8,115.0,2.005,702.0
2008-10-09,99.93,468.0,31.54,103.35,57.1,0.097,5.75,59.0,839.2,156.16,15.81,0.311,0.0212,0.92,6.14,0.432,8.5,1136.2,172.0,8.29,128.5,91.0,10.4,103.5,63.44,164.0,151.8,115.0,2.768,692.0
2008-10-10,99.93,468.0,31.54,103.35,57.1,0.097,5.75,59.0,839.2,156.16,15.81,0.311,0.0212,0.92,6.14,0.432,8.5,1136.2,172.0,8.29,128.5,91.0,10.4,103.5,63.44,164.0,151.8,115.0,2.768,692.0
2008-10-13,89.94,510.0,28.6,95.19,52.2,0.094,5.6,52.0,797.7,159.02,15.76,0.293,0.0159,0.92,5.39,0.452,7.5,1011.0,177.94,7.306,117.18,79.5,13.775,112.0,63.76,160.5,131.0,112.2,2.011,645.2
2008-10-14,85.22,527.1,34.0,109.4,53.2,0.097,5.4,52.5,797.7,172.96,19.57,0.344,0.0116,1.0,5.98,0.45,10.506,1168.0,198.51,7.971999999999999,132.91,89.2,14.69,113.0,63.28,190.0,158.0,114.6,2.002,636.0
2008-10-15,82.9,516.0,29.35,102.37,47.1,0.098,5.2,48.0,797.7,149.6,19.42,0.32,0.0096,0.94,5.88,0.46,9.8,1030.0,191.39,7.48,122.0,88.2,13.525,108.0,63.4,169.5,133.8,114.0,1.84,577.5
2008-10-16,75.1,480.0,27.38,101.2,37.8,0.1,4.5,40.0,797.7,137.6,18.74,0.27,0.0083,0.9,5.3,0.42,9.8,860.0,190.15,6.145,105.57,85.1,12.94,96.9,63.29,158.5,109.6,90.1,1.529,481.0
2008-10-17,69.96,456.0,26.18,97.68,32.6,0.098,4.1,41.5,797.7,132.63,18.22,0.285,0.0075,0.95,4.98,0.45,7.989,826.0,182.75,5.454,103.35,82.0,12.95,84.9,63.88,154.5,109.6,95.5,1.54,493.0
2008-10-20,61.73,460.0,26.51,106.35,33.8,0.095,3.8,41.5,797.7,145.46,18.95,0.292,0.0073,0.95,4.54,0.39,7.989,875.0,183.88,5.44,109.5,85.5,13.397,91.0,62.32,161.5,101.2,97.8,1.517,492.5
